student_id,first_name,last_name,email,age,year_level,course,section,gpa,units_enrolled,tuition_fee,scholarship,region,contact_no,student_status
2021-01207,Catherine,White,catherine.white@school.edu.ph,17.0,3rd Year,BS Nursing,A,1.04,18.0,40651.83,No,Region X,09794748460,regular
2021-09196,Carla,Garcia,carla.garcia@school.edu.ph,19.0,First Year,BS Business Administration,B,1.45,21.0,32481.79,No,Region VII,09527986710,transferee
2021-01508,Molly,Franklin,molly.franklin@school.edu.ph,25.0,2nd Year,BS Education,A,1.62,15.0,25138.27,,NCR,09332402979,REG
2021-06362,Lawrence,,lawrence.thornton@school.edu.ph,17.0,2nd Year,BS Psychology,C,3.15,21.0,41747.45,No,Region VI,09252328549,Regular
2021-00688,Shawn,Stewart,shawn.stewart@school.edu.ph,22.0,1st Year,BS Computer Science,B,1.81,18.0,39510.05,No,Region XI,09830665669,Regular
2021-04972,Kayla,Hill,kayla.hillschool.edu.ph,23.0,4th Year,BS Education,B,1.63,21.0,31712.11,,Region IV-A,09397780844,Regular
2021-05303,Dwayne,Davis,dwayne.davis@school.edu.ph,25.0,3rd Year,BS Tourism,A,2.88,18.0,36089.17,No,Region IX,09892695042,Regular
2021-03527,Jeffrey,Pineda,jeffrey.pineda@school.edu.ph,18.0,4th Year,BS Education,A,1.3,21.0,45892.73,No,Region II,,Regular
2021-06207,Seth,Holt,seth.holt@school.edu.ph,22.0,1st Year,BS Tourism,C,,18.0,41476.03,No,Region IV-A,09378150741,Irregular
2021-02272,Kenneth,Johnson,kenneth.johnson@school.edu.ph,23.0,2nd Year,BS Psychology,B,1.95,21.0,40276.86,No,Region II,09633018119,Regular
2021-01382,Shannon,Wilson,SHANNON.WILSON@SCHOOL.EDU.PH,22.0,2nd Year,BS Psychology,C,1.89,18.0,29497.36,Yes,Region I,09989248079,Returnee
2021-06062,Michelle,Johnson,michelle.johnson@school.edu.ph,18.0,2nd Year,BS Information Technology,A,3.09,18.0,40019.41,No,BARMM,09835782540,Reg
2021-04480,Dillon,Barber,dillon.barber@school.edu.ph,23.0,Second Year,BS Business Administration,C,2.58,18.0,44275.19,No,BARMM,09803525067,Regular
2021-07966,Ashley,Bowers,ashley.bowers@school.edu.ph,25.0,1st Year,BS Architecture,D,2.27,21.0,32502.5,No,Region XI,09270652170,REG
2021-09957,Robert,Pacheco,robert.pacheco@school.edu.ph,23.0,3rd Year,BS Education,B,3.28,18.0,37396.08,Yes,Region II,09789065600,Regular
2021-06793,Daniel,Larson,daniel.larson@school.edu.ph,16.0,2nd Year,BS Tourism,B,1.55,18.0,27570.08,Yes,NCR,09929691979,Regular
2021-05166,Shannon,West,shannon.west@school.edu.ph,18.0,4th Year,BS Nursing,A,1.26,21.0,49770.34,No,Region V,09906841920,REG
2021-05314,Stephanie,Nicholson,stephanie.nicholson@school.edu.ph,26.0,4th Year,BS Accountancy,B,1.12,21.0,34968.24,No,Region X,09808588868,Regular
2021-09664,Victor,Miller,victor.miller@school.edu.ph,25.0,1,BS Architecture,A,2.69,15.0,32207.91,No,Region X,09504686994,Regular
2021-06623,Taylor,Santiago,taylor.santiago@school.edu.ph,22.0,Year 2,BS Architecture,B,,18.0,29943.64,No,Region X,,Regular
2021-09006,James,Lara,james.lara@school.edu.ph,20.0,2nd Year,BS Tourism,A,3.13,18.0,41419.77,No,Region VI,09877291141,Regular
2021-07799,Brian,Frost,brian.frost@school.edu.ph,20.0,1st Year,BS Tourism,D,1.95,18.0,36490.4,No,Region X,09521336947,Regular
2021-00219,Walter,Hall,walter.hall@school.edu.ph,18.0,3rd Year,BS Education,A,1.67,21.0,46785.03,Yes,Region VI,09394463869,REGULAR
2021-03660,Jacqueline,Medina,jacqueline.medina@school.edu.ph,22.0,4th Year,BS Computer Science,A,2.36,18.0,34203.65,No,Region IV-A,09276989901,Irregular
2021-07123,James,Castillo,james.castillo@school.edu.ph,18.0,2nd Year,BS Psychology,C,1.4,18.0,41989.05,No,Region IV-B,097098122,Irregular
2021-08739,Scott,Johnston,scott.johnston@school.edu.ph,18.0,1st Year,BS Education,A,2.47,21.0,48482.78,No,Region IV-A,09103980685,irregular
2021-04501,Joshua,Moore,joshua.moore@school.edu.ph,18.0,2nd Year,BS Psychology,A,1.37,21.0,47352.51,No,Region V,09631231534,Regular
2021-09413,Samantha,Williams,samantha.williams@school.edu.ph,18.0,3rd Year,BS Education,B,3.16,21.0,37927.82,No,Region XII,09333999677,Irregular
2021-01800,Brittany,Hebert,BRITTANY.HEBERT@SCHOOL.EDU.PH,24.0,1st Year,BS Information Technology,B,1.36,21.0,44842.24,No,Region III,,Regular
2021-06850,Paul,Davis,PAUL.DAVIS@SCHOOL.EDU.PH,23.0,1st Year,BS Nursing,B,,21.0,51520.12,No,Region IV-A,09821513303,Regular
2021-02809,David,Cook,david.cook@school.edu.ph,22.0,2nd Year,BS Accountancy,C,2.02,21.0,37246.23,Yes,CAR,09584654326,Reg
2021-02795,Travis,Mckinney,travis.mckinney@school.edu.ph,19.0,2nd Year,BS Civil Engineering,A,2.01,21.0,36779.03,No,Region XI,09914164144,Regular
2021-07495,Katelyn,Bryant,katelyn.bryant@school.edu.ph,19.0,4th Year,BS Psychology,B,1.5,21.0,31981.16,No,BARMM,09301102246,Irregular
2021-04379,Emily,Adams,emily.adams@school.edu.ph,21.0,1st Year,BS Accountancy,B,2.76,21.0,33476.64,No,Region IX,09398736038,Regular
2021-04319,Laura,Gamble,laura.gamble@school.edu.ph,20.0,2nd Year,BS Information Technology,A,2.88,21.0,42083.96,No,BARMM,09146013804,regular
2021-05544,Jason,Burns,jason.burns@school.edu.ph,22.0,4th Year,BS Nursing,B,1.2,21.0,33807.72,Yes,Region VIII,09343401206,Transferee
2021-05405,Brian,Walker,brian.walker@school.edu.ph,23.0,2nd Year,BS Civil Engineering,A,2.2,24.0,47859.11,No,Region XII,09883810899,irreg
2021-02889,Jennifer,Lane,jennifer.lane@school.edu.ph,26.0,3rd Year,BS Business Administration,A,3.4,18.0,43988.69,No,Region III,09835619677,REGULAR
2021-03969,Brandon,Campbell,brandon.campbell@school.edu.ph,23.0,2nd Year,BS Psychology,C,1.18,21.0,45370.5,No,Region VII,09615063822,reg
2021-02392,Karen,Goodman,karen.goodman@school.edu.ph,22.0,1st Year,BS Nursing,B,2.91,18.0,27682.24,No,Region IX,09720965639,Regular
2021-06949,John,Clark,john.clark@school.edu.ph,22.0,4th Year,BS Computer Science,B,1.82,21.0,37719.16,No,Region XII,09792146986,returnee
2021-07562,Johnny,Page,johnny.page@school.edu.ph,18.0,3rd Year,BS Nursing,B,2.18,15.0,35822.4,No,Region IV-B,09632260418,Reg
2021-00143,Melissa,Collier,melissa.collier@school.edu.ph,17.0,2nd Year,BS Psychology,A,1.49,18.0,29804.72,Yes,Region VI,09171898681,Regular
2021-01248,Kristine,Allen,kristine.allen@school.edu.ph,26.0,1st Year,BS Nursing,A,1.45,15.0,29181.06,,Region IV-A,09279829630,Regular
2021-04151,Kevin,Ross,kevin.ross@school.edu.ph,19.0,first year,BS Nursing,D,1.35,21.0,50387.47,No,Region V,09822987465,Regular
2021-03249,Amanda,Wright,amanda.wright@school.edu.ph,24.0,4th Year,BS Civil Engineering,B,1.48,18.0,42852.68,No,Region II,09167052783,Regular
2021-01454,John,Kelly,john.kelly@school.edu.ph,23.0,2nd Year,BS Architecture,C,1.07,21.0,37721.66,No,Region V,09852076914,Reg
2021-08471,Jacob,Solis,jacob.solis@school.edu.ph,20.0,1,BS Computer Science,B,1.3,18.0,29161.61,No,Region XI,09237740657,Regular
2021-06528,Ian,Lang,ian.lang@school.edu.ph,25.0,4th Year,BS Architecture,B,1.14,15.0,33815.01,No,Region VI,09186063733,Regular
2021-05342,Tara,Andrews,tara.andrews@school.edu.ph,16.0,4th Year,BS Nursing,A,1.09,18.0,44506.58,No,Region VIII,09429341319,Regular
2021-07740,Mark,Clayton,mark.clayton@school.edu.ph,20.0,1st Year,BS Tourism,C,2.27,18.0,29629.23,No,CAR,09842844895,Returnee
2021-00473,Gerald,Alexander,gerald.alexander@school.edu.ph,17.0,1st Year,BS Information Technology,D,2.98,21.0,31563.29,No,Region XI,09844332287,Transfer
2021-01765,John,Garcia,john.garcia@school.edu.ph,20.0,1st Year,BS Architecture,B,2.42,18.0,42013.81,Yes,Region II,09826606951,Returnee
2021-08837,Sophia,Robertson,sophia.robertson@school.edu.ph,22.0,2nd Year,BS Psychology,B,1.21,21.0,36383.98,Yes,Region IV-B,09350591155,Regular
2021-03378,Craig,Nelson,craig.nelson@school.edu.ph,26.0,1st Year,BS Information Technology,A,1.33,21,32774.57,No,CAR,09843865897,Regular
2021-00594,Amy,Moore,amy.moore@school.edu.ph,19.0,2nd Year,BS Accountancy,A,1.33,18.0,34568.19,No,Region IX,09856050341,Regular
2021-05522,Rachel,Schwartz,rachel.schwartz@school.edu.ph,19.0,2nd Year,BS Architecture,A,1.63,15.0,32030.45,No,Region IV-B,09760962673,Regular
2021-03258,Robert,Wilson,robert.wilson@school.edu.ph,24.0,1st Year,BS Architecture,B,2.06,24.0,44528.83,Yes,Region XI,09591117310,Irregular
2021-01161,Randy,Harris,randy.harris@school.edu.ph,26.0,4th Year,BS Education,B,2.14,18.0,44521.01,Yes,Region X,09554727226,Transferee
2021-04999,Kathryn,Castillo,kathryn.castillo@school.edu.ph,25.0,3rd Year,BS Accountancy,A,3.49,21.0,40505.35,No,CAR,09915216554,Regular
2021-06975,Taylor,Collins,taylor.collins@school.edu.ph,19.0,2nd Year,BS Information Technology,A,1.05,18.0,43693.49,No,Region VIII,09927959486,Regular
2021-03385,Matthew,Skinner,matthew.skinner@school.edu.ph,25.0,FIRST YEAR,BS Computer Science,A,2.09,15.0,33009.23,No,Region II,09825373743,regular
2021-00512,David,Martin,david.martin@school.edu.ph,20.0,2nd Year,BS Information Technology,B,1.66,18.0,PHP 42012.69,No,Region IV-A,09166538,Regular
2021-00792,Kevin,Davidson,kevin.davidson@school.edu.ph,20.0,second year,BS Nursing,B,3.41,24.0,49094.94,Yes,CAR,09688360796,Irregular
2021-08287,Patrick,Powell,patrick.powell@school.edu.ph,23.0,2nd Year,BS Information Technology,C,3.04,15.0,24496.77,Yes,Region V,09566784800,Transferee
2021-02174,Jeffery,Perkins,jeffery.perkins@school.edu.ph,24.0,FOURTH YEAR,BS Psychology,B,2.69,18.0,27622.19,No,BARMM,09609561866,Irregular
2021-07692,Ryan,Frank,ryan.frank@school.edu.ph,17.0,4,BS Nursing,A,1.84,18.0,PHP 35034.71,No,Region XII,09148306040,regular
2021-09510,Justin,Romero,justin.romero@school.edu.ph,21.0,1st Year,BS Education,A,3.28,21.0,46381.64,No,Region IV-B,09556012552,Regular
2021-00994,Cameron,Thompson,cameron.thompson@school.edu.ph,23.0,2nd Year,BS Tourism,A,3.11,18.0,37599.39,No,CAR,09758666438,IRREG
2021-05066,Catherine,Fisher,catherine.fisher@school.edu.ph,19.0,1st Year,BS Accountancy,D,2.94,21.0,44109.85,No,Region VI,09251116724,regular
2021-09622,Timothy,Smith,timothy.smith@school.edu.ph,23.0,1st Year,BS Computer Science,B,1.34,21.0,36694.69,No,CAR,09878675451,regular
2021-03672,Robert,Johnson,robert.johnson@school.edu.ph,23.0,1st Year,BS Psychology,B,1.11,18.0,33737.53,No,Region X,09741406682,Transferee
2021-00291,Paul,Wilson,paul.wilson@school.edu.ph,20.0,1st Year,BS Computer Science,A,1.27,21.0,37617.14,Yes,CAR,09507380254,Regular
2021-02433,Monica,Johnston,monica.johnston@school.edu.ph,25.0,fourth year,BS Architecture,A,1.45,15.0,22790.45,No,Region X,09269321921,Irregular
2021-06579,Nina,Mccoy,nina.mccoy@school.edu.ph,19.0,2nd Year,BS Architecture,A,2.02,15.0,22589.81,No,Region I,09853944624,Irregular
2021-07228,Nicole,Hunt,nicole.hunt@school.edu.ph,24.0,1st Year,BS Architecture,D,1.82,21.0,51764.47,No,Region IV-A,09587759677,Regular
2021-02513,Laura,Reyes,LAURA.REYES@SCHOOL.EDU.PH,24.0,2nd Year,BS Nursing,B,7.5,24.0,54742.76,No,Region I,09184698144,Regular
2021-03647,Lauren,Brown,lauren.brown@school.edu.ph,25.0,2nd Year,BS Architecture,C,2.41,18.0,36609.26,No,Region V,09745805220,Regular
2021-03319,Charles,,charles.taylor@school.edu.ph,25.0,3rd Year,BS Nursing,A,2.45,21.0,52017.89,No,Region V,09300612515,REGULAR
2021-08996,Brandon,Scott,brandon.scott@school.edu.ph,17.0,2,BS Accountancy,A,1.82,18.0,42513.42,No,Region IV-A,09387016338,Irregular
2021-06875,Brenda,Briggs,brenda.briggs@school.edu.ph,20.0,4th Year,BS Psychology,A,1.15,21.0,37701.94,No,Region VII,09907928256,Transferee
2021-08079,Elizabeth,Brown,elizabeth.brown@school.edu.ph,21.0,2nd Year,BS Education,B,3.4,18.0,37754.33,No,Region IX,09332310060,Regular
2021-04652,Larry,Norman,larry.norman@school.edu.ph,25.0,3rd Year,BS Psychology,A,,21.0,48662.6,No,Region I,09646873984,Returnee
2021-08342,Michael,Lopez,michael.lopez@school.edu.ph,22.0,2nd Year,BS Tourism,B,2.61,18.0,27948.2,No,Region IV-B,09359733321,Regular
2021-04300,Douglas,Garcia,douglas.garcia@school.edu.ph,23.0,2nd Year,BS Psychology,C,1.62,21.0,37959.06,No,Region VIII,09833320192,Regular
2021-06226,Ashley,Dudley,ashley.dudley@school.edu.ph,16.0,3rd Year,BS Education,B,1.7,21.0,34184.59,No,Region I,09265317837,REG
2021-03352,Ana,Porter,ana.porter@school.edu.ph,17.0,Year 2,BS Computer Science,A,2.71,18.0,32734.65,Yes,Region XI,09207858602,Regular
2021-09236,Jacob,Rivera,jacob.rivera@school.edu.ph,25.0,2nd Year,BS Accountancy,A,1.06,24.0,42704.4,No,Region IX,09128510958,REGULAR
2021-00514,Sharon,Barnes,sharon.barnes@school.edu.ph,26.0,4th Year,BS Architecture,B,1.6,18.0,43505.98,No,CAR,09196864759,Regular
2021-08449,Wendy,Casey,wendy.casey@school.edu.ph,18.0,1st Year,BS Business Administration,D,1.43,21.0,33492.01,No,BARMM,09691754292,Returnee
2021-01783,Nicole,Owens,nicole.owens@school.edu.ph,19.0,2nd Year,BS Accountancy,C,1.99,21.0,48274.07,No,Region II,09832258183,Regular
2021-07629,Andrew,Mueller,andrew.mueller@school.edu.ph,24.0,4th Year,BS Information Technology,A,1.15,15.0,24008.86,No,Region V,09491373897,Regular
2021-09591,Tiffany,Baldwin,tiffany.baldwin@school.edu.ph,25.0,SECOND YEAR,BS Psychology,A,2.51,21.0,32382.93,No,Region III,09744012293,regular
2021-01705,Thomas,Martin,thomas.martin@school.edu.ph,19.0,2nd Year,BS Business Administration,C,3.22,18.0,35204.98,No,Region XII,09159954031,Regular
2021-09877,Karen,Smith,karen.smith@school.edu.ph,22.0,1,BS Accountancy,C,3.25,18.0,32105.41,No,BARMM,09563574299,REGULAR
2021-07962,Tyler,Stewart,tyler.stewart@school.edu.ph,17.0,1st Year,BS Psychology,D,3.08,21.0,33674.61,No,CAR,09588361228,Regular
2021-00751,Michele,Davidson,michele.davidson@school.edu.ph,21.0,1st Year,BS Business Administration,B,2.81,18.0,41787.37,Yes,Region X,09456793825,Regular
2021-04738,Daniel,Hall,daniel.hall@school.edu.ph,24.0,2nd Year,BS Architecture,B,1.21,21.0,42899.66,No,BARMM,09341215349,Regular
2021-01432,Judy,Phillips,judy.phillips@school.edu.ph,22.0,2nd Year,BS Business Administration,B,1.4,24.0,43166.87,Yes,Region IV-B,09261958664,Irregular
2021-08981,Ryan,Chavez,ryan.chavez@school.edu.ph,20.0,3rd Year,BS Education,A,3.23,18.0,43295.13,Yes,Region X,09605909555,irregular
2021-07972,Edward,Sloan,edward.sloan@school.edu.ph,24.0,3rd Year,BS Civil Engineering,B,2.25,21.0,44977.58,,Region XII,09605070693,Reg
2021-00414,Scott,Barrett,scott.barrett@school.edu.ph,23.0,2nd Year,BS Psychology,C,3.09,21.0,40194.93,No,Region VI,09116153797,Transferee
2021-02361,Diana,Harris,diana.harris@school.edu.ph,26.0,1st Year,BS Architecture,A,1.74,24.0,55464.67,No,Region IV-A,09805941341,IRREGULAR
2021-06119,Christopher,Miranda,christopher.miranda@school.edu.ph,23.0,1st Year,BS Information Technology,A,2.68,18.0,32069.13,No,NCR,09269655154,REG
2021-08857,David,Gonzalez,david.gonzalez@school.edu.ph,16.0,1st Year,BS Architecture,D,1.31,21.0,42390.74,No,NCR,09650501575,Regular
2021-08870,Tina,Avila,tina.avila@school.edu.ph,19.0,Year 2,BS Education,C,1.26,15.0,27114.1,No,Region IV-A,09890149939,Regular
2021-01466,Joshua,Wilson,joshua.wilson@school.edu.ph,23.0,Year 1,BS Tourism,B,2.76,18.0,39369.75,No,Region V,09724073270,Regular
2021-06521,Michele,Espinoza,michele.espinoza@school.edu.ph,24.0,1st Year,BS Computer Science,D,N/A,18.0,27175.14,Yes,Region VIII,09427645401,Irregular
2021-03029,Valerie,Mcdaniel,valerie.mcdaniel@school.edu.ph,17.0,3rd Year,BS Information Technology,A,3.06,18.0,42991.61,No,Region IX,09812154253,Regular
2021-05565,Emily,Edwards,emily.edwards@school.edu.ph,24.0,4th Year,BS Psychology,A,2.48,18.0,29138.8,No,Region II,09133799063,Regular
2021-05711,Carla,Mccoy,carla.mccoy@school.edu.ph,20.0,1st Year,BS Education,D,2.19,18.0,43063.17,Yes,CAR,09925393292,transfer
2021-05245,Brittney,Owens,brittney.owens@school.edu.ph,17.0,3rd Year,BS Civil Engineering,B,2.16,21.0,42656.61,No,Region X,09767224411,Regular
2021-08986,Stacy,Smith,stacy.smith@school.edu.ph,19.0,3rd Year,BS Business Administration,A,1.11,21.0,39147.92,Yes,Region IV-A,09489311064,Regular
2021-08053,Robert,Franco,robert.franco@school.edu.ph,19.0,Fourth Year,BS Education,A,1.47,21.0,33945.16,No,Region VI,09353944272,Regular
2021-02137,Courtney,Martin,courtney.martin@school.edu.ph,16.0,1st Year,BS Tourism,D,2.84,18.0,39942.66,No,Region VI,09247196968,Regular
2021-06130,Ronnie,Hodges,ronnie.hodges@school.edu.ph,17.0,first year,BS Education,A,3.42,18.0,44433.38,Yes,CAR,09338594744,Regular
2021-06845,Edgar,Smith,edgar.smith@school.edu.ph,16.0,fourth year,BS Architecture,B,2.37,21.0,32401.87,No,Region XI,09336625324,Regular
2021-07227,David,Douglas,david.douglas@school.edu.ph,16.0,4th Year,BS Tourism,A,,18.0,37942.03,No,Region XI,09170426712,Irregular
2021-09134,Rick,Hernandez,rick.hernandez@school.edu.ph,21.0,1st Year,BS Tourism,D,2.42,18.0,30952.16,No,Region XI,09446776484,Regular
2021-04656,Patrick,Watkins,patrick.watkins@school.edu.ph,25.0,1st Year,BS Psychology,B,2.15,21.0,50303.73,No,CAR,09518595628,Regular
2021-05005,Holly,Delgado,holly.delgado@school.edu.ph,23.0,4th Year,BS Accountancy,B,2.97,15.0,29547.64,Yes,CAR,09303058079,REGULAR
2021-08484,Felicia,Walker,felicia.walker@school.edu.ph,23.0,4th Year,BS Computer Science,A,1.58,21.0,38153.87,No,Region VIII,09527806405,Reg
2021-08042,Bruce,Smith,bruce.smith@school.edu.ph,19.0,1st Year,BS Nursing,A,3.2,15.0,33395.68,No,Region II,09581491985,Regular
2021-02427,Cory,Hayden,cory.hayden@school.edu.ph,22.0,1st Year,BS Business Administration,D,,18.0,39934.79,No,Region VII,09927357824,Transferee
2021-04194,  Susan  ,Lucero,susan.lucero@school.edu.ph,17.0,3rd Year,BS Architecture,A,2.16,18.0,43386.1,No,Region V,09165494534,Regular
2021-08772,Mark,Richards,mark.richards@school.edu.ph,25.0,1st Year,BS Psychology,D,1.96,18.0,36068.43,No,CAR,09661286206,Transferee
2021-04004,Felicia,Brooks,felicia.brooks@school.edu.ph,26.0,1st Year,BS Computer Science,C,3.44,21.0,34051.64,No,Region IX,09877600763,Regular
2021-01408,Hannah,Wells,HANNAH.WELLS@SCHOOL.EDU.PH,26.0,3,BS Education,B,1.87,18.0,41151.62,No,Region VIII,09604311256,regular
2021-05179,Kyle,Greene,kyle.greene@school.edu.ph,16.0,2nd Year,BS Business Administration,B,1.68,21.0,44870.94,Yes,Region V,09803399213,Irregular
2021-06144,Kelly,Wilson,kelly.wilson@school.edu.ph,18.0,FOURTH YEAR,BS Tourism,A,1.69,15.0,23569.76,No,Region VI,09550736740,Regular
2021-02365,Nancy,Nelson,nancy.nelson@school.edu.ph,26.0,Second Year,BS Nursing,A,1.45,21.0,47556.05,Yes,Region I,09454772432,Regular
2021-03418,Veronica,Dominguez,veronica.dominguez@school.edu.ph,20.0,3rd Year,BS Tourism,B,2.56,21.0,31778.44,No,Region III,09450201211,Regular
2021-05955,Cheryl,Chang,cheryl.changschool.edu.ph,22.0,1,BS Tourism,D,2.5,21.0,34741.73,No,Region VIII,09856412137,Reg
2021-01972,Christina,Lucero,CHRISTINA.LUCERO@SCHOOL.EDU.PH,22.0,4th Year,BS Information Technology,B,1.87,21.0,50069.19,No,,09377316000,Regular
2021-09948,Christine,Clark,christine.clark@school.edu.ph,22.0,first year,BS Computer Science,D,3.48,18.0,37120.36,No,NCR,09374905803,Regular
2021-01711,Aaron,Anderson,aaron.anderson@school.edu.ph,21.0,1st Year,BS Education,B,,21.0,51795.67,No,Region XI,09927124683,Regular
2021-01675,Alexander,Frost,alexander.frost@school.edu.ph,22.0,3rd Year,BS Tourism,B,3.29,18.0,37422.16,No,Region IX,09934211109,Irregular
2021-06046,Michelle,Miller,michelle.miller@school.edu.ph,19.0,3rd Year,BS Accountancy,A,2.91,18.0,36274.48,No,Region VII,09686657298,Regular
2021-03846,Jasmine,Brown,jasmine.brown@school.edu.ph,22.0,3rd Year,BS Psychology,B,3.39,21.0,40881.56,No,Region XI,09624340765,Regular
2021-00999,Michael,Long,michael.long@school.edu.ph,17.0,4th Year,BS Tourism,B,3.12,15.0,25095.81,Yes,Region II,09760752396,REGULAR
2021-07699,Stephanie,Santiago,stephanie.santiago@school.edu.ph,16.0,2nd Year,BS Architecture,C,3.21,24.0,47797.28,No,CAR,09997460369,reg
2021-03918,Adam,Arnold,adam.arnold@school.edu.ph,18.0,2,BS Information Technology,A,1.23,21.0,34521.1,No,Region VII,09556185417,Irregular
2021-01526,Cory,Humphrey,cory.humphrey@school.edu.ph,25.0,1st Year,BS Psychology,B,1.84,18.0,43692.76,Yes,NCR,09651085229,Regular
2021-01307,Erin,Crawford,erin.crawford@school.edu.ph,16.0,3rd Year,BS Information Technology,B,2.44,18.0,40164.66,No,CAR,09163522122,Irregular
2021-08216,Brian,Johnston,brian.johnston@school.edu.ph,22.0,2nd Year,BS Computer Science,B,3.41,15.0,33179.44,No,Region II,09641131391,Regular
2021-02290,Christopher,Gibbs,christopher.gibbs@school.edu.ph,20.0,1st Year,BS Civil Engineering,C,2.2,18.0,33731.5,No,BARMM,09455006827,Returnee
2021-07395,Louis,Mitchell,louis.mitchell@school.edu.ph,17.0,1st Year,BS Business Administration,D,1.86,24.0,59211.49,No,NCR,09988058628,Regular
2021-00481,Roberta,Olson,ROBERTA.OLSON@SCHOOL.EDU.PH,17.0,3,BS Accountancy,B,1.87,21.0,34499.2,No,Region II,09853275197,REGULAR
2021-06789,Eric,Berry,eric.berry@school.edu.ph,25.0,FOURTH YEAR,BS Psychology,A,2.64,21.0,41324.16,No,Region XII,09111575224,Transferee
2021-03945,Cameron,Massey,cameron.massey@school.edu.ph,25.0,1st Year,BS Information Technology,B,,18.0,37113.18,No,Region VI,09749185608,Regular
2021-02662,Kevin,Johnson,kevin.johnson@school.edu.ph,24.0,4th Year,BS Education,A,2.83,21.0,39069.15,No,Region IV-A,09573491378,reg
2021-04480,Dillon,Barber,dillon.barber@school.edu.ph,23.0,Year 2,BS Business Administration,C,2.58,18.0,44275.19,No,BARMM,09803525067,REGULAR
2021-02519,James,Hamilton,james.hamilton@school.edu.ph,18.0,3rd Year,BS Computer Science,A,2.72,18.0,37104.15,No,Region VII,09857864453,Regular
2021-03516,Matthew,Novak,matthew.novak@school.edu.ph,19.0,4th Year,BS Psychology,B,1.41,18.0,35657.24,No,Region IX,09110643751,regular
2021-05666,Krista,Castillo,krista.castillo@school.edu.ph,18.0,3rd Year,BS Education,A,1.95,21.0,46582.61,No,Region VIII,09969182805,Regular
